0	0
0.00500501	0
0.01001	0
0.015015	0
0.02002	0
0.025025	0
0.03003	0
0.035035	0
0.04004	0
0.045045	0
0.0500501	0
0.0550551	0
0.0600601	0
0.0650651	0
0.0700701	0
0.0750751	0
0.0800801	0
0.0850851	0
0.0900901	0
0.0950951	0
0.1001	0
0.105105	0
0.11011	0
0.115115	0
0.12012	0
0.125125	0
0.13013	0
0.135135	0
0.14014	0
0.145145	0
0.15015	0
0.155155	0
0.16016	0
0.165165	0
0.17017	0
0.175175	0
0.18018	0
0.185185	0
0.19019	0
0.195195	0
0.2002	0
0.205205	0
0.21021	0
0.215215	0
0.22022	0
0.225225	0
0.23023	0
0.235235	0
0.24024	0
0.245245	0
0.25025	0
0.255255	0
0.26026	0
0.265265	0
0.27027	0
0.275275	0
0.28028	0
0.285285	0
0.29029	0
0.295295	0
0.3003	0
0.305305	0
0.31031	0
0.315315	0
0.32032	0
0.325325	0
0.33033	0
0.335335	0
0.34034	0
0.345345	0
0.35035	0
0.355355	0
0.36036	0
0.365365	0
0.37037	0
0.375375	0
0.38038	0
0.385385	0
0.39039	0
0.395395	0
0.4004	0
0.405405	0
0.41041	0
0.415415	0
0.42042	0
0.425425	0
0.43043	0
0.435435	0
0.44044	0
0.445445	0
0.45045	0
0.455455	0
0.46046	0
0.465465	0
0.47047	0
0.475475	0
0.48048	0
0.485485	0
0.49049	0
0.495495	0
0.500501	0
0.505506	0
0.510511	0
0.515516	0
0.520521	0
0.525526	0
0.530531	0
0.535536	0
0.540541	0
0.545546	0
0.550551	0
0.555556	0
0.560561	0
0.565566	0
0.570571	0
0.575576	0
0.580581	0
0.585586	0
0.590591	0
0.595596	0
0.600601	0
0.605606	0
0.610611	0
0.615616	0
0.620621	0
0.625626	0
0.630631	0
0.635636	0
0.640641	0
0.645646	0
0.650651	0
0.655656	0
0.660661	0
0.665666	0
0.670671	0
0.675676	0
0.680681	0
0.685686	0
0.690691	0
0.695696	0
0.700701	0
0.705706	0
0.710711	0
0.715716	0
0.720721	0
0.725726	0
0.730731	0
0.735736	0
0.740741	0
0.745746	0
0.750751	0
0.755756	0
0.760761	0
0.765766	0
0.770771	0
0.775776	0
0.780781	0
0.785786	0
0.790791	0
0.795796	0
0.800801	0
0.805806	0
0.810811	0
0.815816	0
0.820821	0
0.825826	0
0.830831	0
0.835836	0
0.840841	0
0.845846	0
0.850851	0
0.855856	0
0.860861	0
0.865866	0
0.870871	0
0.875876	0
0.880881	0
0.885886	0
0.890891	0
0.895896	0
0.900901	0
0.905906	0
0.910911	0
0.915916	0
0.920921	0
0.925926	0
0.930931	0
0.935936	0
0.940941	0
0.945946	0
0.950951	0
0.955956	0
0.960961	0
0.965966	0
0.970971	0
0.975976	0
0.980981	0
0.985986	0
0.990991	0
0.995996	0
1.001	0
1.00601	0
1.01101	0
1.01602	0
1.02102	0
1.02603	0
1.03103	0
1.03604	0
1.04104	0
1.04605	0
1.05105	0
1.05606	0
1.06106	0
1.06607	0
1.07107	0
1.07608	0
1.08108	0
1.08609	0
1.09109	0
1.0961	0
1.1011	0
1.10611	0
1.11111	0
1.11612	0
1.12112	0
1.12613	0
1.13113	0
1.13614	0
1.14114	0
1.14615	0
1.15115	0
1.15616	0
1.16116	0
1.16617	0
1.17117	0
1.17618	0
1.18118	0
1.18619	0
1.19119	0
1.1962	0
1.2012	0
1.20621	0
1.21121	0
1.21622	0
1.22122	0
1.22623	0
1.23123	0
1.23624	0
1.24124	0
1.24625	0
1.25125	0
1.25626	0
1.26126	0
1.26627	0
1.27127	0
1.27628	0
1.28128	0
1.28629	0
1.29129	0
